year,plant,district,region,area_type,months,days_observed,production_m3,billed_m3,nrw_m3,physical_loss_m3,commercial_loss_m3,nrw_value_rm,physical_loss_value_rm,nrw_sunk_cost_rm,billed_revenue_rm,opex_rm,energy_cost_rm,energy_kwh,pipe_bursts,complaints,supply_interruption_hr,pipe_length_km,plant_age_yr,meter_age_yr,capacity_m3_day,capacity_utilisation_pct,customer_accounts,population_served,tariff_rm_m3,cost_per_m3_rm,pressure_bar,water_quality_compliance_pct,nrw_pct_monthly_sd,nrw_pct,physical_share_pct,nrw_per_km_m3,physical_loss_per_km_m3,bursts_per_100km,account_density,nrw_per_account_m3,loss_per_connection_l_day,operating_margin_pct,asset_age_index,complete_year,annualise,nrw_m3_annualised,production_m3_annualised,billed_m3_annualised,physical_loss_m3_annualised,commercial_loss_m3_annualised,nrw_value_rm_annualised,nrw_sunk_cost_rm_annualised,billed_revenue_rm_annualised,opex_rm_annualised,pipe_bursts_annualised,pr_nrw_per_km_m3,pr_bursts_per_100km,pr_plant_age_yr,pr_account_density,lips,lips_rank,volume_rank,rate_rank,rank_gap
2023,KOTA GELANGGI,JERANTUT,TENGAH,Pinggir Bandar,12,365,8705529,5482226,3223303,1895301,1328002,3655225.6019999995,2149271.334,763032.5,6216844.28,2061413.5,1206990.5,3208518,21,370,74.7,60.0,14.0,5.7,29700.0,80.28333333333333,20330.083333333332,85673.0,1.134,0.23675000000000002,2.311818181818182,98.35833333333333,2.1938446949259074,37.02592915375964,58.799963887974535,53721.71666666667,31588.35,35.0,338.8347222222222,158.5484401195273,255.41486448007942,66.84148086784634,35.25,True,1.0,3223303.0,8705529.0,5482226.0,1895301.0,1328002.0,3655225.6019999995,763032.5,6216844.28,2061413.5,21.0,79.72972972972973,1.3513513513513513,27.027027027027028,81.08108108108108,49.8,37,10,52,42
2023,BERA KOMPLEKS,BERA,TENGAH,Luar Bandar,12,365,2059000,814164,1244836,965993,278843,1160187.152,900305.476,312330.714,758800.85,516661.48,294805.48,787235,16,98,51.0,30.0,11.0,4.2,8600.0,65.55,4839.916666666667,20309.0,0.932,0.2515,2.4991666666666665,98.74166666666667,2.9223278392404897,60.458280718795535,77.60002120761288,41494.53333333333,32199.766666666666,53.333333333333336,161.33055555555558,257.20194906937104,546.818539792399,31.91079319428807,27.0,True,1.0,1244836.0,2059000.0,814164.0,965993.0,278843.0,1160187.152,312330.714,758800.85,516661.48,16.0,59.45945945945946,66.8918918918919,16.216216216216218,36.486486486486484,49.22,38,36,3,-33
2023,BUKIT SAGU,KUANTAN,PANTAI TIMUR,Pinggir Bandar,12,365,5476155,3362504,2113651,1667670,445981,2472971.67,1951173.9,546374.165,3934129.68,1416168.53,891394.53,2390401,20,242,61.4,45.0,12.0,3.7999999999999994,22600.0,66.40833333333333,12510.916666666666,53460.0,1.17,0.2588333333333333,2.6658333333333335,98.075,1.7251262580056608,38.59735526112756,78.89996976795129,46970.02222222222,37059.333333333336,44.44444444444444,278.02037037037036,168.94453510600744,365.1977729403992,64.00300332753648,27.499999999999996,True,1.0,2113651.0,5476155.0,3362504.0,1667670.0,445981.0,2472971.67,546374.165,3934129.68,1416168.53,20.0,71.62162162162163,24.324324324324326,18.91891891891892,68.91891891891892,48.85,39,21,42,21
2023,SG BILUT,RAUB,BARAT,Pinggir Bandar,12,365,5583215,3466430,2116785,1670144,446641,2489339.1599999997,1964089.3439999998,466095.529,4076521.68,1230320.76,752134.76,1996981,20,223,65.4,48.0,17.0,10.6,18600.0,82.2,13240.583333333334,55447.0,1.176,0.22075,2.5366666666666666,98.33333333333333,1.9388179779224113,37.91337070128949,78.90002999832294,44099.6875,34794.666666666664,41.66666666666667,275.84548611111114,159.87097748714496,345.5842443725191,69.81934951956393,52.0,True,1.0,2116785.0,5583215.0,3466430.0,1670144.0,446641.0,2489339.1599999997,466095.529,4076521.68,1230320.76,20.0,67.56756756756756,11.486486486486488,39.189189189189186,67.56756756756756,47.87,40,20,46,26
2023,JANDA BAIK,BENTONG,BARAT,Pinggir Bandar,12,365,7320652,4715846,2604806,1893694,711112,3037203.7959999996,2208047.204,527582.163,5498676.43,1483866.81,901281.81,2403120,18,284,59.5,47.0,9.0,13.300000000000002,24100.0,83.18333333333334,17155.916666666668,72616.0,1.166,0.20283333333333334,2.5090909090909093,98.15833333333335,2.4072334176960752,35.58161212962999,72.70000145884184,55421.40425531915,40291.36170212766,38.297872340425535,365.0195035460993,151.83135070019574,302.41477855896323,73.01410932448702,46.75000000000001,True,1.0,2604806.0,7320652.0,4715846.0,1893694.0,711112.0,3037203.7959999996,527582.163,5498676.43,1483866.81,18.0,81.08108108108108,2.7027027027027026,4.72972972972973,85.13513513513513,46.82,41,17,57,40
2023,SG TEMAU,LIPIS,BARAT,Pinggir Bandar,12,365,4734517,3192160,1542357,1025668,516689,1850828.4,1230801.5999999999,323350.134,3830592.0,992323.0900000001,638340.09,1699422,17,158,57.699999999999996,38.0,14.0,13.0,19100.0,67.91666666666667,11045.916666666666,46226.0,1.2,0.21,2.5745454545454547,98.01666666666667,1.3661214729254043,32.576860532975175,66.5000385773203,40588.34210526316,26991.263157894737,44.73684210526316,290.6820175438596,139.6314173412498,254.39711341915125,74.09478508804905,53.5,True,1.0,1542357.0,4734517.0,3192160.0,1025668.0,516689.0,1850828.4,323350.134,3830592.0,992323.0900000001,17.0,56.75675675675676,28.37837837837838,27.027027027027028,70.27027027027027,45.74,42,27,64,37
2023,KG BANTAL,JERANTUT,TENGAH,Pinggir Bandar,12,365,2590353,1573624,1016729,747297,269432,1159071.0599999998,851918.58,332749.722,1793931.36,847339.5700000001,546086.57,1453240,16,127,60.8,30.0,13.0,4.9,9500.0,74.71666666666667,6022.583333333333,25415.0,1.14,0.32708333333333334,2.4516666666666667,98.36666666666667,2.3011690046319466,39.250596347293204,73.50011655023118,33890.96666666667,24909.9,53.333333333333336,200.75277777777777,168.8194158099376,339.9519654239001,52.76633270963054,31.75,True,1.0,1016729.0,2590353.0,1573624.0,747297.0,269432.0,1159071.0599999998,332749.722,1793931.36,847339.5700000001,16.0,41.891891891891895,66.8918918918919,21.62162162162162,52.702702702702695,45.71,43,40,37,-3
2023,SEKOR,PEKAN,PANTAI TIMUR,Luar Bandar,12,365,1453781,709085,744696,575650,169046,726823.296,561834.4,229102.566,692066.95,447485.39,253943.39,678402,14,72,46.8,25.0,22.0,7.400000000000001,5700.0,69.85833333333333,3437.8333333333335,14249.0,0.976,0.30824999999999997,2.3763636363636365,98.70833333333333,2.550386185849056,51.22477181913919,77.29999892573613,29787.84,23026.0,56.00000000000001,137.51333333333335,216.61783099820622,458.75501653305844,35.340736904139106,51.500000000000014,True,1.0,744696.0,1453781.0,709085.0,575650.0,169046.0,726823.296,229102.566,692066.95,447485.39,14.0,28.37837837837838,79.05405405405406,50.67567567567568,25.675675675675674,45.1,44,55,13,-42
2023,MEMPAGA,BENTONG,BARAT,Luar Bandar,12,365,1486788,779117,707671,407617,300054,702717.303,404763.681,199743.151,773663.1900000001,419388.72,220090.72,585326,13,78,37.1,24.0,24.0,4.6,5000.0,81.45,3506.0833333333335,14705.0,0.993,0.2823333333333333,2.7016666666666667,97.98333333333333,1.922120041658547,47.59730371781317,57.59978860233075,29486.291666666668,16984.041666666668,54.166666666666664,146.08680555555557,201.84089558624294,318.5203538924029,45.79182189086701,47.5,True,1.0,707671.0,1486788.0,779117.0,407617.0,300054.0,702717.303,199743.151,773663.1900000001,419388.72,13.0,27.027027027027028,71.62162162162163,56.08108108108109,27.027027027027028,43.99,45,56,18,-38
2023,KARAK INDAH,BENTONG,BARAT,Luar Bandar,12,365,500095,196719,303376,191733,111643,298825.36,188857.005,97759.367,193768.24,160709.46,63802.46,169626,14,44,51.2,20.0,29.0,9.7,2100.0,65.24166666666666,1157.6666666666667,4893.0,0.985,0.3213333333333333,2.4533333333333336,98.19166666666666,3.4512184936496104,60.663673901958624,63.199791677654126,15168.8,9586.65,70.0,57.88333333333334,262.05816297149437,453.75400841718306,17.060989974414795,67.75,True,1.0,303376.0,500095.0,196719.0,191733.0,111643.0,298825.36,97759.367,193768.24,160709.46,14.0,9.45945945945946,100.0,73.64864864864865,2.7027027027027026,43.92,46,69,1,-68
2023,SG KLOI,RAUB,BARAT,Luar Bandar,12,365,1816397,823500,992897,815169,177728,1007790.455,827396.5349999999,300766.154,835852.53,550420.76,369992.76,987202,13,82,49.7,25.0,10.0,7.0,6200.0,80.24166666666666,4310.916666666667,18039.0,1.015,0.3036666666666667,2.2575,98.18333333333334,2.323578092407302,54.66299492897203,82.1000567027597,39715.88,32606.76,52.0,172.43666666666667,230.32154800796425,518.0660863375687,34.148580013271,32.5,True,1.0,992897.0,1816397.0,823500.0,815169.0,177728.0,1007790.455,300766.154,835852.53,550420.76,13.0,55.4054054054054,54.729729729729726,10.81081081081081,39.189189189189186,43.89,47,43,8,-35
2023,SG TEKAM UTARA,JERANTUT,TENGAH,Luar Bandar,12,365,1190171,670361,519810,439760,80050,529686.3899999999,448115.43999999994,151643.30299999999,683097.87,347001.21,173459.21,461104,14,65,50.3,24.0,25.0,10.699999999999998,4600.0,70.88333333333334,2875.0,11982.0,1.019,0.29191666666666666,2.3675,98.64166666666667,1.7533517685400235,43.67523658365059,84.60014235970836,21658.75,18323.333333333332,58.333333333333336,119.79166666666667,180.80347826086955,419.06849315068496,49.201831064119695,64.25,True,1.0,519810.0,1190171.0,670361.0,439760.0,80050.0,529686.3899999999,151643.30299999999,683097.87,347001.21,14.0,17.56756756756757,89.1891891891892,58.108108108108105,18.91891891891892,43.78,48,62,28,-34
2023,KARAK,BENTONG,BARAT,Luar Bandar,12,365,2164930,1167186,997744,772253,225491,1007721.4400000001,779975.53,314335.2,1178857.8599999999,682220.69,416274.69,1106188,15,103,51.1,29.0,16.0,13.9,7800.0,76.05833333333334,5093.0,21037.0,1.01,0.315,2.2241666666666666,98.2,2.5181011364385912,46.08666331013012,77.39991420644975,34404.96551724138,26629.41379310345,51.724137931034484,175.6206896551724,195.9049676025918,415.42541602898416,42.12867274770514,58.75,True,1.0,997744.0,2164930.0,1167186.0,772253.0,225491.0,1007721.4400000001,314335.2,1178857.8599999999,682220.69,15.0,43.24324324324324,51.35135135135135,36.486486486486484,40.54054054054054,43.51,49,42,21,-21
2023,TRAS,RAUB,BARAT,Luar Bandar,12,365,1967239,1172081,795158,553429,241729,784025.788,545680.994,203611.571,1155671.86,503409.97,264262.97000000003,703367,13,91,42.7,26.0,27.0,4.8,6600.0,81.66666666666667,4666.75,19585.0,0.9860000000000001,0.25583333333333336,2.4075,98.375,2.2129611315377797,40.419999806835875,69.59987826318795,30583.0,21285.73076923077,50.0,179.4903846153846,170.38795735790433,324.9035914965315,56.44005989727915,52.5,True,1.0,795158.0,1967239.0,1172081.0,553429.0,241729.0,784025.788,203611.571,1155671.86,503409.97,13.0,31.08108108108108,44.5945945945946,62.83783783783784,43.24324324324324,42.64,50,52,35,-17
2023,LEPAR HILIR,KUANTAN,PANTAI TIMUR,Luar Bandar,12,365,1684702,772378,912324,590276,322048,921447.24,596178.76,277924.133,780101.78,513662.27,319851.27,850098,14,80,45.5,26.0,10.0,12.0,6900.0,66.85833333333333,3920.5833333333335,16425.0,1.01,0.3050833333333333,2.5641666666666665,97.96666666666665,2.7563013205556777,54.15343485079261,64.70025999535252,35089.38461538462,22702.923076923078,53.84615384615385,150.79166666666669,232.70108614789464,412.4882404101291,34.15445481998516,45.00000000000001,True,1.0,912324.0,1684702.0,772378.0,590276.0,322048.0,921447.24,277924.133,780101.78,513662.27,14.0,45.94594594594595,68.91891891891892,10.81081081081081,29.72972972972973,42.23,51,47,9,-38
2023,SEPAYANG,ROMPIN,PANTAI TIMUR,Luar Bandar,12,365,1518246,930208,588038,473959,114079,587449.962,473485.041,156271.995,929277.81,402909.39,184977.38999999998,491448,15,77,51.8,27.0,24.0,14.0,5300.0,78.46666666666667,3645.9166666666665,14972.0,0.999,0.26508333333333334,2.595,98.22500000000001,2.5521826665888088,38.73140452864688,80.60006326121781,21779.185185185186,17554.037037037036,55.55555555555556,135.03395061728395,161.28673630317022,356.15674381454454,56.642740667615854,71.0,True,1.0,588038.0,1518246.0,930208.0,473959.0,114079.0,587449.962,156271.995,929277.81,402909.39,15.0,18.91891891891892,77.02702702702703,56.08108108108109,22.972972972972975,41.49,52,59,41,-18
2023,RUNCHANG,PEKAN,PANTAI TIMUR,Pinggir Bandar,12,365,3487730,1959013,1528717,843852,684865,1761081.984,972117.504,450050.789,2256782.98,1027849.97,716845.97,1922754,14,163,38.9,34.0,10.0,13.9,13000.0,73.5,8237.5,34558.0,1.152,0.29491666666666666,2.37,98.48333333333333,2.5371631736443327,43.831288545845005,55.20001412949552,44962.26470588235,24819.176470588234,41.17647058823529,242.27941176470588,185.5802124430956,280.6583657264016,54.45508145404393,49.75000000000001,True,1.0,1528717.0,3487730.0,1959013.0,843852.0,684865.0,1761081.984,450050.789,2256782.98,1027849.97,14.0,68.91891891891892,8.783783783783784,10.81081081081081,58.108108108108105,40.64,53,28,27,-1
2023,GANCHONG,PEKAN,PANTAI TIMUR,Luar Bandar,12,365,580477,270873,309604,226629,82975,288860.532,211444.85700000002,119597.538,252724.52,224129.73,123726.73,330628,12,41,42.0,20.0,26.0,5.2,2600.0,61.166666666666664,1373.25,5762.0,0.9330000000000002,0.3859166666666667,2.3866666666666667,98.05833333333334,2.9555674223199153,53.336135626390025,73.19963566362192,15480.2,11331.45,60.0,68.6625,225.45348625523394,452.1400836431922,11.314608491491043,52.0,True,1.0,309604.0,580477.0,270873.0,226629.0,82975.0,288860.532,119597.538,252724.52,224129.73,12.0,10.81081081081081,91.21621621621621,60.13513513513513,8.108108108108109,40.37,54,68,11,-57
2023,BATU SAWAR,MARAN,TENGAH,Pinggir Bandar,12,365,3701268,2261156,1440112,1212576,227536,1710853.0559999999,1440540.288,435488.961,2686253.33,1117929.16,710479.16,1897780,14,152,45.4,33.0,8.0,4.7,16300.0,62.225,8684.333333333334,36488.0,1.188,0.30224999999999996,2.4491666666666667,98.38333333333333,1.7921334839353948,38.90861185950328,84.200117768618,43639.757575757576,36744.72727272727,42.42424242424242,263.16161616161617,165.8287337350785,382.5424358880658,58.383330882646135,23.75,True,1.0,1440112.0,3701268.0,2261156.0,1212576.0,227536.0,1710853.0559999999,435488.961,2686253.33,1117929.16,14.0,64.86486486486487,13.513513513513514,2.027027027027027,60.810810810810814,38.85,55,29,39,10
2023,JENGKA 8,JERANTUT,TENGAH,Luar Bandar,12,365,818638,461476,357162,200725,156437,341804.034,192093.82499999998,115731.482,441632.54,265003.89,143039.89,379699,12,54,39.3,23.0,34.0,6.400000000000001,2900.0,77.31666666666666,1904.0833333333333,8137.0,0.957,0.3245,2.526666666666667,98.19166666666666,2.221980416137138,43.62880784913478,56.199987680660314,15528.782608695652,8727.173913043478,52.17391304347826,82.78623188405797,187.57687426145566,288.816932127961,39.994482743504356,67.0,True,1.0,357162.0,818638.0,461476.0,200725.0,156437.0,341804.034,115731.482,441632.54,265003.89,12.0,12.162162162162163,58.108108108108105,87.83783783783784,12.162162162162163,38.78,56,66,29,-37
2023,SBRG TEMERLOH,TEMERLOH,TENGAH,Pinggir Bandar,12,365,4782182,3239466,1542716,1187890,354826,1812691.3,1395770.75,412099.12100000004,3806372.58,1277681.08,845108.08,2247285,19,186,60.6,43.0,12.0,7.400000000000001,19800.0,66.18333333333334,11543.583333333334,47849.0,1.175,0.26708333333333334,2.6027272727272726,98.38333333333333,1.480990659434871,32.25966723976628,76.99991443661698,35877.11627906977,27625.3488372093,44.18604651162791,268.45542635658916,133.64273081004598,281.9309270534076,66.4331051901388,36.50000000000001,True,1.0,1542716.0,4782182.0,3239466.0,1187890.0,354826.0,1812691.3,412099.12100000004,3806372.58,1277681.08,19.0,50.0,20.27027027027027,18.91891891891892,64.86486486486487,38.58,57,26,65,39
2023,KUALA TAHAN,JERANTUT,TENGAH,Luar Bandar,12,365,1428493,898251,530242,295875,234367,520167.402,290253.375,137835.295,881184.25,371623.79,188888.79,503536,13,74,41.0,25.0,29.0,3.6,5100.0,76.70833333333333,3379.1666666666665,14256.0,0.981,0.26075,2.3816666666666664,98.41666666666667,2.0259490854830724,37.11897783188297,55.799993210647216,21209.68,11835.0,52.0,135.16666666666666,156.91501849568434,239.886492238569,57.82677799790452,52.5,True,1.0,530242.0,1428493.0,898251.0,295875.0,234367.0,520167.402,137835.295,881184.25,371623.79,13.0,16.216216216216218,54.729729729729726,73.64864864864865,24.324324324324326,38.55,58,61,51,-10
2023,JENDERAK KG,TEMERLOH,TENGAH,Pinggir Bandar,12,365,2439454,1515529,923925,753924,170001,1080992.25,882091.08,294459.354,1773168.93,777774.3200000001,499728.32,1324426,15,112,58.7,30.0,16.0,3.1,7800.0,85.68333333333334,5819.916666666667,23963.0,1.17,0.3189166666666667,2.598333333333333,97.70833333333333,1.8385394400793476,37.87425382893057,81.60012988067213,30797.5,25130.8,50.0,193.99722222222223,158.7522730852389,354.9097562358199,56.13647933702515,31.75,True,1.0,923925.0,2439454.0,1515529.0,753924.0,170001.0,1080992.25,294459.354,1773168.93,777774.3200000001,15.0,32.432432432432435,44.5945945945946,36.486486486486484,47.2972972972973,38.51,59,44,47,3
2023,SELENDANG,ROMPIN,PANTAI TIMUR,Luar Bandar,12,365,1813194,898582,914612,655776,258836,905465.88,649218.24,229559.926,889596.18,454872.3,232666.3,618547,12,86,40.9,26.0,14.0,6.5,7700.0,64.49166666666666,4192.5,17853.0,0.9899999999999999,0.25075,2.3858333333333333,98.3,2.522384634115948,50.442037641862925,71.6999120938715,35177.38461538462,25222.153846153848,46.15384615384615,161.25,218.15432319618367,428.53824098806575,48.86755246633366,37.25,True,1.0,914612.0,1813194.0,898582.0,655776.0,258836.0,905465.88,229559.926,889596.18,454872.3,12.0,47.2972972972973,33.78378378378378,27.027027027027028,35.13513513513514,38.04,60,45,16,-29
2023,MUADZAM SHAH,ROMPIN,PANTAI TIMUR,Pinggir Bandar,12,365,3904469,2698594,1205875,879082,326793,1385550.375,1010065.218,291160.581,3100684.52,944085.21,618283.21,1642133,15,173,48.1,35.0,14.0,9.2,17100.0,62.55833333333334,9125.666666666666,38873.0,1.149,0.24183333333333334,2.6666666666666665,97.59166666666665,1.7105731805627622,30.884481346887377,72.89992743858194,34453.57142857143,25116.628571428573,42.857142857142854,260.7333333333333,132.1410307922709,263.9197686689307,69.55236161852416,43.99999999999999,True,1.0,1205875.0,3904469.0,2698594.0,879082.0,326793.0,1385550.375,291160.581,3100684.52,944085.21,15.0,44.5945945945946,16.216216216216218,27.027027027027028,59.45945945945946,36.22,61,37,69,32
2023,SG AUR,ROMPIN,PANTAI TIMUR,Luar Bandar,12,365,426519,265073,161446,110429,51017,151274.902,103471.97300000001,66459.762,248373.41,175649.43,82345.43,221307,11,37,40.8,20.0,31.0,5.8,1800.0,64.91666666666667,1023.0833333333334,4254.0,0.9369999999999999,0.41241666666666665,2.580909090909091,98.38333333333333,1.6417608802376766,37.85200659290676,68.3999603582622,8072.3,5521.45,55.00000000000001,51.15416666666667,157.8033721593223,295.71902466021214,29.280098864045073,61.0,True,1.0,161446.0,426519.0,265073.0,110429.0,51017.0,151274.902,66459.762,248373.41,175649.43,11.0,1.3513513513513513,75.67567567567568,80.4054054054054,1.3513513513513513,35.74,62,74,48,-26
2023,CHINI,PEKAN,PANTAI TIMUR,Luar Bandar,12,365,857668,468917,388751,272903,115848,375533.466,263624.298,133451.08000000002,452973.85,294665.0,163662.0,434443,11,47,39.1,22.0,29.0,9.1,2900.0,81.02499999999999,2019.5,8571.0,0.9659999999999999,0.34400000000000003,2.4225,98.325,1.9676936199058508,45.32651328952462,70.19994803871887,17670.5,12404.681818181818,50.0,91.79545454545455,192.4986382768012,370.2299836864543,34.948783467301695,66.25,True,1.0,388751.0,857668.0,468917.0,272903.0,115848.0,375533.466,133451.08000000002,452973.85,294665.0,11.0,13.513513513513514,44.5945945945946,73.64864864864865,13.513513513513514,33.31,63,65,23,-42
2023,TERLA,CAMERON HIGHLANDS,BARAT,Luar Bandar,12,365,1758692,845197,913495,693343,220152,883349.6649999999,670462.681,278592.258,817305.49,536797.16,347844.16000000003,930891,12,91,41.699999999999996,27.0,14.0,8.2,6400.0,75.27499999999999,4228.0,17498.0,0.967,0.3055833333333333,2.37,97.71666666666665,2.751019094918475,51.941727147220774,75.90003229355388,33833.148148148146,25679.37037037037,44.44444444444444,156.59259259259258,216.05842005676442,449.2833167014424,34.32111168126376,41.5,True,1.0,913495.0,1758692.0,845197.0,693343.0,220152.0,883349.6649999999,278592.258,817305.49,536797.16,12.0,40.54054054054054,24.324324324324326,27.027027027027028,31.08108108108108,32.36,64,46,12,-34
2023,HABU,CAMERON HIGHLANDS,BARAT,Luar Bandar,12,365,689993,376236,313757,240023,73734,299010.421,228741.919,120727.023,358552.91000000003,265361.63,141456.63,377208,12,46,39.6,22.0,20.0,13.300000000000002,3000.0,62.98333333333333,1663.75,6898.0,0.953,0.38466666666666666,2.4341666666666666,97.96666666666665,1.8037629018417598,45.47249030062624,76.49964781662241,14261.681818181818,10910.136363636364,54.54545454545454,75.625,188.58422238918106,395.2500437409302,25.99094231308847,63.25000000000001,True,1.0,313757.0,689993.0,376236.0,240023.0,73734.0,299010.421,120727.023,358552.91000000003,265361.63,12.0,8.108108108108109,74.32432432432432,45.27027027027027,9.45945945945946,32.3,65,67,22,-45
2023,SG KERATONG,ROMPIN,PANTAI TIMUR,Luar Bandar,12,365,1080921,648708,432213,241608,190605,414492.267,231702.072,119294.289,622110.98,298231.02999999997,143487.03,381306,12,60,40.7,23.0,20.0,9.5,4700.0,63.0,2553.0833333333335,10639.0,0.959,0.27616666666666667,2.2341666666666664,98.39999999999999,1.4724490010204287,39.98562337118069,55.9002158657884,18791.869565217392,10504.695652173914,52.17391304347826,111.0036231884058,169.2905963377615,259.27070902271,52.061442477674966,53.75,True,1.0,432213.0,1080921.0,648708.0,241608.0,190605.0,414492.267,119294.289,622110.98,298231.02999999997,12.0,14.864864864864865,58.108108108108105,45.27027027027027,17.56756756756757,32.16,66,64,36,-28
2023,JENGKA 3-7,MARAN,TENGAH,Luar Bandar,12,365,1075121,501434,573687,353966,219721,577702.8089999999,356443.76199999993,173870.031,504944.04,325785.3,210563.3,564070,12,63,43.099999999999994,23.0,12.0,4.7,3900.0,75.47500000000001,2551.9166666666665,10724.0,1.007,0.3035,2.4841666666666664,98.64166666666667,2.607840741558682,53.36022643032737,61.7001954027196,24942.91304347826,15389.826086956522,52.17391304347826,110.95289855072463,224.80632204552134,380.0162739171336,35.480909924196744,29.75,True,1.0,573687.0,1075121.0,501434.0,353966.0,219721.0,577702.8089999999,173870.031,504944.04,325785.3,12.0,21.62162162162162,58.108108108108105,18.91891891891892,16.216216216216218,29.39,67,60,10,-50
2023,BENTA,LIPIS,BARAT,Luar Bandar,12,365,569158,348188,220970,161088,59882,225168.43,164148.672,71283.229,354803.56,183263.03,89113.03,237351,11,43,40.9,21.0,23.0,8.0,2200.0,70.86666666666666,1330.5833333333333,5621.0,1.019,0.32275000000000004,2.3183333333333334,98.04166666666667,1.8782648343294923,38.82401723247323,72.90039371860433,10522.380952380952,7670.857142857143,52.38095238095239,63.36111111111111,166.07001941504353,331.6868438414504,48.348029540628055,54.49999999999999,True,1.0,220970.0,569158.0,348188.0,161088.0,59882.0,225168.43,71283.229,354803.56,183263.03,11.0,2.7027027027027026,64.1891891891892,53.37837837837838,5.405405405405405,28.61,68,73,40,-33
2023,SEBERANG TEMBELING,JERANTUT,TENGAH,Luar Bandar,12,365,1792455,1101358,691097,380795,310302,685568.2239999999,377748.64,173888.92500000002,1092547.1099999999,451200.58,259374.58000000002,684215,12,90,44.3,27.0,18.0,5.0,6600.0,74.39166666666667,4264.833333333333,17747.0,0.992,0.25233333333333335,2.7325,98.26666666666667,1.9166534913908178,38.55589122181589,55.10008001771097,25596.185185185186,14103.518518518518,44.44444444444444,157.95679012345678,162.04548829575208,244.62244853712295,58.701956568261835,39.5,True,1.0,691097.0,1792455.0,1101358.0,380795.0,310302.0,685568.2239999999,173888.92500000002,1092547.1099999999,451200.58,12.0,22.972972972972975,24.324324324324326,40.54054054054054,32.432432432432435,28.24,69,57,43,-14
2023,BATU BALAI,JERANTUT,TENGAH,Pinggir Bandar,12,365,2334456,1495511,838945,619142,219803,1007572.9450000001,743589.542,210673.325,1796108.73,586359.01,355714.01,951199,11,92,33.7,28.0,16.0,6.2,10200.0,62.69166666666666,5560.916666666667,23328.0,1.201,0.25133333333333335,2.7445454545454546,97.72500000000001,2.4344123800957878,35.93749464543345,73.80007032642187,29962.321428571428,22112.214285714286,39.285714285714285,198.60416666666669,150.86451574230867,305.03594168613586,67.35392461457498,39.5,True,1.0,838945.0,2334456.0,1495511.0,619142.0,219803.0,1007572.9450000001,210673.325,1796108.73,586359.01,11.0,29.72972972972973,4.054054054054054,36.486486486486484,51.35135135135135,27.91,70,50,56,6
2023,CHENOR,MARAN,TENGAH,Luar Bandar,12,365,688882,420456,268426,214473,53953,273257.668,218333.51400000002,92744.801,428024.2,237844.79,123048.79,325847,12,48,41.1,21.0,10.0,4.3,2500.0,75.49166666666666,1660.6666666666667,6882.0,1.018,0.34541666666666665,2.5216666666666665,98.04166666666667,1.9269028375749884,38.96545417067074,79.90023321138787,12782.190476190477,10213.0,57.14285714285714,79.07936507936509,161.63749498193496,353.8321519112641,44.43192931614614,25.75,True,1.0,268426.0,688882.0,420456.0,214473.0,53953.0,273257.668,92744.801,428024.2,237844.79,12.0,5.405405405405405,83.1081081081081,10.81081081081081,10.81081081081081,26.72,71,70,38,-32
2023,MEMPATEH,TEMERLOH,TENGAH,Luar Bandar,12,365,551443,304624,246819,172774,74045,241388.982,168972.972,100056.121,297922.27,223488.91,117913.91,312475,11,41,37.2,21.0,15.0,13.199999999999998,2000.0,75.52499999999999,1358.25,5575.0,0.9780000000000001,0.4059166666666667,2.4491666666666667,98.175,2.433276255038323,44.758751131123255,70.0002836086363,11753.285714285714,8227.333333333334,52.38095238095239,64.67857142857143,181.718387631143,348.5024293447703,24.984154423903927,55.49999999999999,True,1.0,246819.0,551443.0,304624.0,172774.0,74045.0,241388.982,100056.121,297922.27,223488.91,11.0,4.054054054054054,64.1891891891892,33.108108108108105,6.756756756756757,25.3,72,72,24,-48
2023,LUBUK KAWAH,TEMERLOH,TENGAH,Luar Bandar,12,365,855751,351309,504442,392961,111481,487795.414,379993.287,142153.499,339715.8,240792.1,114978.1,306746,11,52,34.2,22.0,10.0,9.3,3700.0,63.35,2068.8333333333335,8611.0,0.967,0.28175,2.3649999999999998,98.11666666666667,3.7385785663764897,58.947287236591016,77.90013519889304,22929.18181818182,17861.863636363636,50.0,94.0378787878788,243.8292113107226,520.3925623710891,29.119546397312103,38.25000000000001,True,1.0,504442.0,855751.0,351309.0,392961.0,111481.0,487795.414,142153.499,339715.8,240792.1,11.0,20.27027027027027,44.5945945945946,10.81081081081081,14.864864864864865,23.65,73,63,6,-57
2023,SG KLAU,RAUB,BARAT,Luar Bandar,12,365,510976,252532,258444,148088,110356,264388.212,151494.02399999998,91355.363,258340.24,180718.03,94680.03,252119,10,41,35.9,20.0,10.0,4.4,1800.0,77.8,1208.8333333333333,5027.0,1.023,0.35391666666666666,2.6058333333333334,98.11666666666667,2.8643445492764465,50.57850075150301,57.299840584420615,12922.2,7404.4,50.0,60.44166666666666,213.7962222528609,335.62984801754214,30.046503788956763,26.0,True,1.0,258444.0,510976.0,252532.0,148088.0,110356.0,264388.212,91355.363,258340.24,180718.03,10.0,6.756756756756757,44.5945945945946,10.81081081081081,4.054054054054054,16.62,74,71,15,-56
